Month,0,1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,3,4,5,6,7,8,9
2011-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0
2015-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0
2015-09,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0
2015-11,0.19617224880382775,0.028708133971291867,0.023923444976076555,0.09569377990430622,0.028708133971291867,0.014354066985645933,0.05741626794258373,0.028708133971291867,0.06220095693779904,0.004784688995215311,0.023923444976076555,0.0861244019138756,0.0430622009569378,0.004784688995215311,0.019138755980861243,0.028708133971291867,0.0430622009569378,0.019138755980861243,0.004784688995215311,0.0,0.009569377990430622,0.028708133971291867,0.023923444976076555,0.05263157894736842,0.009569377990430622,0.05741626794258373,0.004784688995215311
2015-12,0.08205128205128205,0.035897435897435895,0.02564102564102564,0.13333333333333333,0.02564102564102564,0.035897435897435895,0.07692307692307693,0.015384615384615385,0.035897435897435895,0.015384615384615385,0.015384615384615385,0.07179487179487179,0.07179487179487179,0.020512820512820513,0.0,0.010256410256410256,0.02564102564102564,0.010256410256410256,0.02564102564102564,0.005128205128205128,0.010256410256410256,0.05641025641025641,0.06666666666666667,0.03076923076923077,0.03076923076923077,0.046153846153846156,0.020512820512820513
2016-01,0.07614213197969544,0.06091370558375635,0.01015228426395939,0.07106598984771574,0.04060913705583756,0.015228426395939087,0.050761421319796954,0.04060913705583756,0.050761421319796954,0.005076142131979695,0.04060913705583756,0.07106598984771574,0.050761421319796954,0.04060913705583756,0.015228426395939087,0.015228426395939087,0.05583756345177665,0.02030456852791878,0.025380710659898477,0.0,0.015228426395939087,0.02030456852791878,0.04568527918781726,0.04568527918781726,0.050761421319796954,0.06091370558375635,0.005076142131979695
2016-02,0.052845528455284556,0.016260162601626018,0.02032520325203252,0.09349593495934959,0.028455284552845527,0.036585365853658534,0.06910569105691057,0.008130081300813009,0.06097560975609756,0.032520325203252036,0.028455284552845527,0.06097560975609756,0.06097560975609756,0.044715447154471545,0.012195121951219513,0.028455284552845527,0.04065040650406504,0.036585365853658534,0.04065040650406504,0.0,0.008130081300813009,0.044715447154471545,0.06097560975609756,0.04065040650406504,0.012195121951219513,0.052845528455284556,0.008130081300813009
2016-03,0.08695652173913043,0.021739130434782608,0.014492753623188406,0.08333333333333333,0.03260869565217391,0.057971014492753624,0.05434782608695652,0.018115942028985508,0.04710144927536232,0.018115942028985508,0.03260869565217391,0.07608695652173914,0.06521739130434782,0.03260869565217391,0.007246376811594203,0.03260869565217391,0.028985507246376812,0.036231884057971016,0.021739130434782608,0.0036231884057971015,0.021739130434782608,0.050724637681159424,0.036231884057971016,0.036231884057971016,0.04710144927536232,0.03260869565217391,0.0036231884057971015
2016-04,0.05379746835443038,0.06329113924050633,0.028481012658227847,0.07911392405063292,0.0379746835443038,0.028481012658227847,0.04113924050632911,0.03164556962025317,0.04430379746835443,0.028481012658227847,0.028481012658227847,0.05379746835443038,0.06329113924050633,0.05379746835443038,0.006329113924050633,0.03164556962025317,0.02531645569620253,0.03481012658227848,0.00949367088607595,0.0,0.0189873417721519,0.05379746835443038,0.028481012658227847,0.04746835443037975,0.028481012658227847,0.06645569620253164,0.012658227848101266
